Abbey Road,Acton Central,Acton Town,Aldgate,Aldgate East,All Saints,Alperton,Amersham,Anerley,Angel,Archway,Arnos Grove,Arsenal,Baker Street,Balham,Bank and Monument,Barbican,Barking,Barkingside,Barons Court,Bayswater,Beckton,Beckton Park,Becontree,Belsize Park,Bermondsey,Bethnal Green,Blackfriars,Blackhorse Road,Blackwall,Bond Street,Borough,Boston Manor,Bounds Green,Bow Church,Bow Road,Brent Cross,Brentwood,Brixton,Brockley,Bromley-by-Bow,Brondesbury,Brondesbury Park,Bruce Grove,Buckhurst Hill,Burnt Oak,Bush Hill Park,Bushey,Caledonian Road,Caledonian Road & Barnsbury,Cambridge Heath,Camden Road,Camden Town,Canada Water,Canary Wharf,Canning Town,Cannon Street,Canonbury,Canons Park,Carpenders Park,Chadwell Heath,Chalfont & Latimer,Chalk Farm,Chancery Lane,Charing Cross,Chesham,Cheshunt,Chigwell,Chingford,Chiswick Park,Chorleywood,Clapham Common,Clapham High Street,Clapham Junction,Clapham North,Clapham South,Clapton,Cockfosters,Colindale,Colliers Wood,Covent Garden,Crossharbour,Crouch Hill,Croxley,Crystal Palace,Custom House,Cutty Sark,Cyprus,Dagenham East,Dagenham Heathway,Dalston Junction,Dalston Kingsland,Debden,Denmark Hill,Deptford Bridge,Devons Road,Dollis Hill,Ealing Broadway,Ealing Common,Earl's Court,East Acton,East Finchley,East Ham,East India,East Putney,Eastcote,Edgware,Edgware Road,Edmonton Green,Elephant & Castle,Elm Park,Elverson Road,Embankment,Emerson Park,Enfield Town,Epping,Euston,Euston Square,Fairlop,Farringdon,Finchley Central,Finchley Road,Finchley Road & Frognal,Finsbury Park,Forest Gate,Forest Hill,Fulham Broadway,Gallions Reach,Gants Hill,Gidea Park,Gloucester Road,Golders Green,Goldhawk Road,Goodge Street,Goodmayes,Gospel Oak,Grange Hill,Great Portland Street,Green Park,Greenford,Greenwich,Gunnersbury,Hackney Central,Hackney Downs,Hackney Wick,Haggerston,Hainault,Hammersmith,Hampstead,Hampstead Heath,Hanger Lane,Harlesden,Harold Wood,Harringay Green Lanes,Harrow & Wealdstone,Harrow-on-the-Hill,Hatch End,Hatton Cross,Headstone Lane,Heathrow Terminal 4,Heathrow Terminal 5,Heathrow Terminals 2 & 3,Hendon Central,Heron Quays,High Barnet,High Street Kensington,Highams Park,Highbury & Islington,Highgate,Hillingdon,Holborn,Holland Park,Holloway Road,Homerton,Honor Oak Park,Hornchurch,Hounslow Central,Hounslow East,Hounslow West,Hoxton,Hyde Park Corner,Ickenham,Ilford,Imperial Wharf,Island Gardens,Kennington,Kensal Green,Kensal Rise,Kensington,Kentish Town,Kentish Town West,Kenton,Kew Gardens,Kilburn,Kilburn High Road,Kilburn Park,King George V,King's Cross St. Pancras,Kingsbury,Knightsbridge,Ladbroke Grove,Lambeth North,Lancaster Gate,Langdon Park,Latimer Road,Leicester Square,Lewisham,Leyton,Leyton Midland Road,Leytonstone,Leytonstone High Road,Limehouse,Liverpool Street,London Bridge,London City Airport,London Fields,Loughton,Maida Vale,Manor House,Manor Park,Mansion House,Marble Arch,Maryland,Marylebone,Mile End,Mill Hill East,Moor Park,Moorgate,Morden,Mornington Crescent,Mudchute,Neasden,New Cross,New Cross Gate,Newbury Park,North Acton,North Ealing,North Greenwich,North Harrow,North Wembley,Northfields,Northolt,Northwick Park,Northwood,Northwood Hills,Norwood Junction,Notting Hill Gate,Oakwood,Old Street,Osterley,Oval,Oxford Circus,Paddington,Park Royal,Parsons Green,Peckham Rye,Penge West,Perivale,Piccadilly Circus,Pimlico,Pinner,Plaistow,Pontoon Dock,Poplar,Preston Road,Prince Regent,Pudding Mill Lane,Putney Bridge,Queen's Park,Queens Road Peckham,Queensbury,Queensway,Ravenscourt Park,Rayners Lane,Rectory Road,Redbridge,Regent's Park,Richmond,Rickmansworth,Roding Valley,Romford,Rotherhithe,Royal Albert,Royal Oak,Royal Victoria,Ruislip,Ruislip Gardens,Ruislip Manor,Russell Square,Seven Kings,Seven Sisters,Shadwell,Shenfield,Shepherd's Bush,Shepherd's Bush Market,Shoreditch High Street,Silver Street,Sloane Square,Snaresbrook,South Acton,South Ealing,South Hampstead,South Harrow,South Kensington,South Kenton,South Quay,South Ruislip,South Tottenham,South Wimbledon,South Woodford,Southbury,Southfields,Southgate,Southwark,St James Street,St. James's Park,St. John's Wood,St. Paul's,Stamford Brook,Stamford Hill,Stanmore,Star Lane,Stepney Green,Stockwell,Stoke Newington,Stonebridge Park,Stratford,Stratford High Street,Stratford International,Sudbury Hill,Sudbury Town,Surrey Quays,Swiss Cottage,Sydenham,Temple,Theobalds Grove,Theydon Bois,Tooting Bec,Tooting Broadway,Tottenham Court Road,Tottenham Hale,Totteridge & Whetstone,Tower Gateway,Tower Hill,Tufnell Park,Turkey Street,Turnham Green,Turnpike Lane,Upminster,Upminster Bridge,Upney,Upper Holloway,Upton Park,Uxbridge,Vauxhall,Victoria,Walthamstow Central,Walthamstow Queens Road,Wandsworth Road,Wanstead,Wanstead Park,Wapping,Warren Street,Warwick Avenue,Waterloo,Watford,Watford High Street,Watford Junction,Wembley Central,Wembley Park,West Acton,West Brompton,West Croydon,West Finchley,West Ham,West Hampstead,West Harrow,West India Quay,West Kensington,West Ruislip,West Silvertown,Westbourne Park,Westferry,Westminster,White City,White Hart Lane,Whitechapel,Willesden Green,Willesden Junction,Wimbledon,Wimbledon Park,Wood Green,Wood Lane,Wood Street,Woodford,Woodgrange Park,Woodside Park,Woolwich Arsenal,All
,,19.0,156.0,39.0,,6.0,1.0,,34.0,1.0,31.0,8.0,181.0,20.0,262.0,105.0,0.0,1.0,73.0,0.0,,,0.0,21.0,27.0,10.0,4.0,156.0,,112.0,32.0,10.0,45.0,,4.0,5.0,,188.0,,5.0,,,,0.0,4.0,,,72.0,,,,19.0,8.0,272.0,37.0,4.0,,2.0,,,0.0,20.0,49.0,87.0,0.0,,,,14.0,7.0,27.0,,,19.0,16.0,,12.0,18.0,11.0,279.0,,,0.0,,,,,0.0,0.0,,,1.0,,,,5.0,42.0,5.0,69.0,16.0,2.0,1.0,,15.0,2.0,7.0,118.0,,80.0,0.0,,54.0,,,0.0,446.0,12.0,1.0,1800.0,5.0,17.0,,,,,54.0,,2.0,,95.0,16.0,12.0,22.0,,,,52.0,590.0,10.0,,43.0,,,,,1.0,250.0,18.0,,27.0,9.0,,,1.0,14.0,,6.0,,7.0,11.0,31.0,22.0,,1.0,93.0,,3659.0,1.0,0.0,843.0,46.0,43.0,,,0.0,7.0,9.0,6.0,,53.0,0.0,,,,12.0,1.0,,0.0,16.0,,0.0,6.0,3.0,,8.0,,2403.0,1.0,131.0,46.0,50.0,26.0,,30.0,258.0,,0.0,,0.0,,,126.0,147.0,,,1.0,17.0,22.0,,4.0,105.0,,70.0,22.0,3.0,,70.0,10.0,21.0,,5.0,,,0.0,43.0,1.0,51.0,0.0,2.0,12.0,4.0,15.0,3.0,2.0,,89.0,15.0,19.0,4.0,30.0,1442.0,246.0,12.0,30.0,,,6.0,279.0,371.0,2.0,1.0,,,0.0,,,35.0,10.0,,3.0,31.0,16.0,1.0,,3.0,9.0,31.0,0.0,,,,,24.0,,0.0,1.0,1.0,303.0,,374.0,,,99.0,9.0,,,132.0,0.0,,14.0,,3.0,276.0,0.0,,3.0,,10.0,0.0,,9.0,50.0,112.0,,112.0,30.0,73.0,13.0,,6.0,,9.0,48.0,,1.0,3.0,,,1.0,0.0,,21.0,,6.0,,,14.0,50.0,65.0,362.0,1.0,,33.0,0.0,,21.0,49.0,0.0,0.0,0.0,,1.0,20.0,870.0,1852.0,227.0,,,0.0,,,836.0,12.0,241.0,1.0,,,0.0,37.0,6.0,29.0,,0.0,2.0,8.0,0.0,,14.0,0.0,,30.0,,184.0,148.0,,0.0,6.0,3.0,16.0,4.0,113.0,18.0,,0.0,,2.0,,24735
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,29.0,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,771.0,,,,,,,8.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,,,,,,,,,31.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1384.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2405
,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,5.0,,9.0,,1149.0,,,,6.0,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,18.0,,,,,,30.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.0,1.0,,2.0,17.0,,,,2.0,,,,,,,,,,,,,,,,,,133.0,,,,,,1.0,6.0,,,,,46.0,,,,,,,,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,,,,,,,,,,,,36.0,,,,,,,,,,12.0,5.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,7.0,,,,,,,,,,108.0,,0.0,,248.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,21.0,,,,,,,,,,,143.0,,,,,,,,,,,,,,331.0,,0.0,,,,,,,,,,2430
,,4.0,1.0,51.0,,0.0,0.0,,9.0,2.0,1.0,0.0,23.0,0.0,146.0,7.0,2.0,0.0,2.0,16.0,,,0.0,0.0,5.0,2.0,141.0,0.0,,38.0,2.0,4.0,0.0,,1.0,0.0,,6.0,,2.0,,,,0.0,0.0,,,5.0,,,,10.0,5.0,118.0,6.0,86.0,,0.0,,,,0.0,20.0,2.0,,,,,10.0,,1.0,,,0.0,1.0,,0.0,2.0,,19.0,,,,,,,,0.0,0.0,,,0.0,,,,0.0,10.0,3.0,27.0,0.0,1.0,0.0,,45.0,0.0,0.0,70.0,,15.0,0.0,,73.0,,,0.0,23.0,6.0,0.0,15.0,2.0,0.0,,7.0,,,,,0.0,,29.0,1.0,0.0,11.0,,,,12.0,101.0,3.0,,16.0,,,,,0.0,23.0,0.0,,2.0,1.0,,,0.0,0.0,,2.0,,3.0,3.0,6.0,0.0,,0.0,42.0,,9.0,0.0,0.0,59.0,3.0,2.0,,,0.0,0.0,0.0,1.0,,23.0,0.0,,,,0.0,0.0,,,3.0,,0.0,3.0,0.0,,2.0,,68.0,0.0,18.0,1.0,2.0,0.0,,0.0,23.0,,1.0,,1.0,,,56.0,57.0,,,0.0,2.0,2.0,,188.0,15.0,,3.0,2.0,0.0,,20.0,,3.0,,0.0,,,0.0,2.0,0.0,8.0,,0.0,6.0,1.0,1.0,0.0,0.0,,32.0,0.0,46.0,0.0,2.0,92.0,100.0,7.0,12.0,,,1.0,71.0,8.0,0.0,0.0,,,0.0,,,27.0,1.0,,0.0,0.0,6.0,0.0,,0.0,6.0,9.0,0.0,,,,,0.0,,0.0,0.0,0.0,19.0,,6.0,,,1.0,0.0,,,39.0,0.0,,2.0,,1.0,42.0,0.0,,0.0,,,0.0,,25.0,1.0,21.0,,65.0,7.0,6.0,1.0,,0.0,,4.0,2.0,,0.0,16.0,,,1.0,0.0,,2.0,,70.0,,,0.0,0.0,20.0,8.0,0.0,,51.0,0.0,,6.0,0.0,0.0,0.0,0.0,,0.0,7.0,25.0,34.0,2.0,,,0.0,,,37.0,1.0,14.0,,,,0.0,3.0,0.0,77.0,,0.0,1.0,0.0,0.0,,0.0,0.0,,1.0,,41.0,8.0,,26.0,0.0,0.0,266.0,21.0,2.0,0.0,,0.0,,0.0,,3289
1.0,,,,,0.0,,,,,,,,,,80.0,,,,,,3.0,1.0,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,14.0,278.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,6.0,4.0,0.0,,,,,,,,2.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,6.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,22.0,,6.0,3.0,,,,,,,,,,,,,,,,5.0,,10.0,,,,,,,38.0,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,0.0,4.0,2.0,,,,,,,,,,,,,,123.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,1.0,,,3.0,,2.0,,,,,,,,,,,,,,,2.0,636
,,5.0,10.0,43.0,,1.0,,,32.0,6.0,0.0,0.0,23.0,2.0,296.0,50.0,1.0,24.0,5.0,,,,0.0,1.0,21.0,93.0,10.0,,,98.0,13.0,1.0,0.0,,5.0,1.0,,12.0,,10.0,,,,2.0,1.0,,,2.0,,,,6.0,44.0,190.0,73.0,1.0,,1.0,,,,2.0,127.0,16.0,0.0,,4.0,,2.0,,6.0,,,3.0,2.0,,,7.0,2.0,7.0,,,,,,,,0.0,1.0,,,16.0,,,,0.0,22.0,,8.0,4.0,1.0,12.0,,1.0,,1.0,15.0,,31.0,1.0,,23.0,,,10.0,16.0,31.0,7.0,66.0,4.0,6.0,,8.0,,,9.0,,,,13.0,4.0,,9.0,,,2.0,14.0,29.0,1.0,,4.0,,,,,14.0,19.0,4.0,,2.0,1.0,,,0.0,3.0,,1.0,,0.0,1.0,3.0,10.0,,0.0,15.0,,0.0,2.0,,124.0,6.0,4.0,,,,1.0,2.0,0.0,,5.0,,,,,3.0,0.0,,0.0,3.0,,,0.0,2.0,,3.0,,51.0,1.0,24.0,1.0,2.0,24.0,,1.0,14.0,,62.0,,84.0,,,382.0,95.0,,,8.0,2.0,1.0,,0.0,55.0,,18.0,78.0,0.0,,10.0,4.0,4.0,,0.0,,,16.0,15.0,,33.0,0.0,,1.0,0.0,5.0,0.0,1.0,,16.0,0.0,27.0,2.0,7.0,110.0,27.0,,2.0,,,2.0,18.0,12.0,0.0,3.0,,,0.0,,,3.0,2.0,,2.0,11.0,1.0,0.0,,11.0,5.0,4.0,,5.0,,,,0.0,,,,,14.0,,2.0,,,46.0,,,,13.0,7.0,,1.0,,,26.0,,,0.0,,5.0,7.0,,0.0,3.0,34.0,,60.0,8.0,230.0,,,1.0,,27.0,5.0,,1.0,835.0,,,,,,7.0,,4.0,,2.0,3.0,13.0,78.0,,0.0,,36.0,0.0,,2.0,1.0,0.0,,0.0,,9.0,5.0,34.0,86.0,,,,59.0,,,18.0,3.0,119.0,,,,2.0,13.0,2.0,5.0,,,9.0,4.0,,,4.0,0.0,,2.0,,45.0,19.0,,193.0,1.0,1.0,6.0,,2.0,,,11.0,,,,5243
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1661.0,,,,,,,10.0,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,,,,,,,,,15.0,,,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3409
,,12.0,19.0,46.0,,2.0,0.0,,21.0,2.0,0.0,0.0,34.0,5.0,175.0,14.0,3.0,0.0,24.0,11.0,,,1.0,2.0,6.0,7.0,205.0,1.0,,43.0,3.0,6.0,0.0,,3.0,0.0,,12.0,,2.0,,,,0.0,0.0,,,6.0,,,,19.0,14.0,223.0,7.0,155.0,,0.0,,,0.0,1.0,16.0,1.0,0.0,,0.0,,9.0,0.0,3.0,,,0.0,1.0,,0.0,2.0,0.0,44.0,,,,,,,,1.0,1.0,,,0.0,,,,1.0,11.0,2.0,19.0,2.0,0.0,4.0,,16.0,0.0,1.0,40.0,,12.0,0.0,,80.0,,,0.0,43.0,2.0,0.0,22.0,2.0,2.0,,7.0,,,31.0,,0.0,,,0.0,1.0,16.0,,,,7.0,200.0,1.0,,36.0,,,,,0.0,153.0,2.0,,1.0,0.0,,,0.0,1.0,,3.0,,10.0,18.0,44.0,3.0,,0.0,34.0,,16.0,1.0,0.0,102.0,4.0,4.0,,,0.0,1.0,6.0,2.0,,32.0,0.0,,,,3.0,0.0,,0.0,4.0,,,4.0,0.0,,2.0,,135.0,0.0,36.0,2.0,4.0,0.0,,1.0,52.0,,1.0,,0.0,,,126.0,69.0,,,0.0,3.0,1.0,,248.0,10.0,,14.0,4.0,1.0,1.0,37.0,0.0,6.0,,0.0,,,1.0,6.0,1.0,13.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,,41.0,0.0,31.0,7.0,2.0,74.0,111.0,3.0,17.0,,,1.0,161.0,12.0,0.0,1.0,,,0.0,,,18.0,1.0,,0.0,0.0,48.0,0.0,,0.0,19.0,61.0,0.0,,,,,0.0,,0.0,1.0,0.0,79.0,,7.0,,,5.0,1.0,,,107.0,0.0,,5.0,,1.0,20.0,0.0,,0.0,,,0.0,,6.0,0.0,26.0,,149.0,7.0,11.0,8.0,,1.0,,3.0,2.0,,0.0,21.0,,,0.0,0.0,,4.0,,109.0,,,1.0,5.0,22.0,6.0,0.0,,101.0,0.0,,12.0,1.0,0.0,,0.0,,3.0,7.0,26.0,110.0,5.0,,,0.0,,,47.0,2.0,31.0,0.0,,,0.0,8.0,0.0,23.0,,0.0,2.0,3.0,0.0,,7.0,0.0,,0.0,,105.0,11.0,,38.0,2.0,0.0,61.0,2.0,2.0,1.0,,1.0,,0.0,,4779
,,1.0,38.0,14.0,,,,,107.0,12.0,0.0,1.0,9.0,4.0,328.0,10.0,1.0,0.0,6.0,0.0,,,,150.0,6.0,4.0,38.0,6.0,,33.0,22.0,0.0,1.0,,1.0,4.0,,8.0,,0.0,,,,0.0,62.0,,,3.0,,,,157.0,9.0,40.0,1.0,7.0,,,,,,52.0,69.0,75.0,,,,,0.0,,7.0,,,1.0,3.0,,0.0,90.0,2.0,4.0,,,,,,,,0.0,0.0,,,,,,,,5.0,0.0,8.0,0.0,2.0,0.0,,1.0,,97.0,8.0,,24.0,,,44.0,,,0.0,149.0,,,87.0,0.0,,,8.0,,,6.0,,1.0,,18.0,,0.0,112.0,,,,0.0,69.0,1.0,,2.0,,,,,0.0,33.0,279.0,,,,,,,0.0,,0.0,,1.0,1.0,2.0,20.0,,3.0,9.0,,32.0,4.0,,65.0,3.0,7.0,,,,1.0,1.0,0.0,,8.0,,,,,7.0,,,,40.0,,,1.0,,,,,150.0,,29.0,2.0,3.0,8.0,,2.0,103.0,,1.0,,2.0,,,42.0,131.0,,,0.0,,6.0,,13.0,18.0,,2.0,6.0,,,259.0,2.0,72.0,,,,,0.0,2.0,,3.0,,,0.0,0.0,,,,,10.0,0.0,222.0,0.0,12.0,96.0,21.0,,3.0,,,,16.0,21.0,,1.0,,,,,,5.0,0.0,,,6.0,3.0,,,0.0,,0.0,,,,,,0.0,,,,,14.0,,24.0,,,12.0,0.0,,,19.0,2.0,,2.0,,,42.0,,,,,5.0,0.0,,1.0,2.0,7.0,,34.0,,41.0,2.0,,,,5.0,3.0,,,21.0,,,,,,,,14.0,,,4.0,15.0,187.0,8.0,0.0,,21.0,9.0,,2.0,2.0,,,0.0,,0.0,0.0,24.0,119.0,8.0,,,,,,142.0,,128.0,,,,,0.0,0.0,3.0,,0.0,0.0,,,,1.0,,,0.0,,22.0,12.0,,14.0,,,0.0,0.0,4.0,0.0,,0.0,,0.0,,4792
,,0.0,21.0,11.0,,0.0,0.0,,11.0,1.0,,,85.0,,2.0,54.0,0.0,,1.0,,,,,,1.0,0.0,2.0,0.0,,1.0,0.0,4.0,0.0,,0.0,,,1.0,,0.0,,,,,0.0,,,2.0,,,,4.0,0.0,10.0,1.0,0.0,,,,,,0.0,,2.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,1.0,0.0,,5.0,2.0,,0.0,,2.0,,,57.0,,4.0,,,1.0,,,,,83.0,,128.0,0.0,6.0,,2.0,,,2.0,,,,24.0,0.0,,,,,,84.0,10.0,0.0,,1.0,,,,,,48.0,1.0,,1.0,,,,,2.0,,2.0,,,1.0,1.0,0.0,,,0.0,,4.0,0.0,,0.0,,2.0,,,,1.0,0.0,0.0,,1.0,,,,,,,,,0.0,,,0.0,0.0,,,,100.0,1.0,6.0,48.0,0.0,,,24.0,2.0,,,,0.0,,,60.0,7.0,,,,0.0,0.0,,0.0,,,1.0,0.0,0.0,,65.0,,,,0.0,,,,2.0,,1.0,,,2.0,,2.0,,1.0,,,,8.0,0.0,,1.0,134.0,,8.0,,,0.0,5.0,,,0.0,,,2.0,,,,0.0,,0.0,,0.0,0.0,,,,6.0,2.0,,,,,24.0,,,,,2.0,,1.0,,,,0.0,,,5.0,,,1.0,,0.0,17.0,,,,,,,,1.0,0.0,8.0,,6.0,9.0,,,,0.0,,0.0,0.0,,,1.0,,,0.0,0.0,,5.0,,1.0,,,,,0.0,1.0,0.0,,7.0,,,0.0,1.0,,,,,0.0,,1.0,2.0,1.0,,,,,,0.0,0.0,5.0,,,,,6.0,,,,,0.0,2.0,,,3.0,,,29.0,,3.0,,,6.0,0.0,,6.0,0.0,3.0,11.0,,,,0.0,,1347
,,0.0,0.0,0.0,,0.0,,,3.0,8.0,0.0,0.0,1.0,2.0,10.0,0.0,1.0,0.0,2.0,0.0,,,0.0,5.0,0.0,0.0,4.0,0.0,,1.0,1.0,0.0,0.0,,0.0,0.0,,2.0,,0.0,,,,0.0,2.0,,,0.0,,,,10.0,2.0,16.0,3.0,3.0,,,,,,1.0,1.0,26.0,,,,,0.0,,3.0,,,0.0,0.0,,0.0,1.0,0.0,0.0,,,,,,,,0.0,0.0,,,0.0,,,,0.0,1.0,0.0,1.0,0.0,3.0,0.0,,0.0,,0.0,0.0,,6.0,0.0,,7.0,,,0.0,6.0,,0.0,0.0,2.0,0.0,,1.0,,,0.0,,0.0,,1.0,1.0,,,,,,,1.0,0.0,,1.0,,,,,0.0,2.0,2.0,,0.0,0.0,,,0.0,0.0,,0.0,,0.0,1.0,2.0,0.0,,1.0,1.0,,2.0,1.0,,2.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,1.0,,,,,1.0,0.0,,,5.0,,,0.0,0.0,,0.0,,4.0,,2.0,,0.0,0.0,,,10.0,,0.0,,0.0,,,5.0,12.0,,,0.0,0.0,0.0,,1.0,1.0,,0.0,0.0,4.0,,2.0,1.0,8.0,,0.0,,,0.0,1.0,,4.0,,0.0,0.0,0.0,,,,,1.0,0.0,11.0,1.0,9.0,2.0,0.0,,0.0,,,0.0,2.0,0.0,,0.0,,,0.0,,,1.0,0.0,,,0.0,0.0,,,0.0,,0.0,,,,,,,,,,,0.0,,3.0,,,1.0,,,,3.0,0.0,,0.0,,0.0,11.0,,,,,0.0,0.0,,0.0,0.0,4.0,,5.0,0.0,3.0,0.0,,,,0.0,1.0,,0.0,2.0,,,0.0,0.0,,0.0,,2.0,,0.0,0.0,4.0,2.0,3.0,0.0,,8.0,2.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,7.0,2.0,,,0.0,,,1.0,0.0,49.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,1.0,0.0,,,,7.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,2.0,,366
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1040.0,,,,,,,29.0,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,,,,,,,,,13.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1788.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3119
,15.0,,,,,,,,,,,,,,,,10.0,,,,,,,,,1.0,,11.0,,,,,,,,,,,0.0,,19.0,29.0,,,,0.0,,,15.0,1.0,26.0,,2.0,,,,11.0,,0.0,,,,,,,,,0.0,,,,,15.0,,,0.0,,,,,,11.0,,0.0,,,,,,0.0,20.0,,,,,,,,,,,,,,,,,0.0,,,,,,1.0,,,,,,,,103.0,,,0.0,,,,,,,,,,,,,,,,43.0,24.0,,13.0,4.0,,,,13.0,,1.0,,17.0,0.0,,,,,,,,,,,,0.0,103.0,,,,,,14.0,0.0,,,,,12.0,,,,11.0,,,,39.0,32.0,,1.0,0.0,8.0,,,,,,,,,,,,,,,,5.0,,3.0,,0.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,37.0,,,,1.0,,,,,,,,,,2.0,,72.0,,25.0,0.0,,,32.0,,,,,0.0,,,9.0,,,0.0,,,,,,,,,,,,,,,0.0,70.0,,,,,0.0,,0.0,,0.0,,,,,,,,,,0.0,,,,,,10.0,,,,,,9.0,,,4.0,0.0,,,,,0.0,1.0,0.0,,,26.0,,,,104.0,,,,,,,,,,0.0,12.0,,35.0,,,,,,,1.0,,,1085
,,,,4.0,,,,,2.0,,,,1.0,1.0,56.0,4.0,2.0,0.0,,,,,,,3.0,5.0,2.0,,,17.0,3.0,,,,,,,2.0,,,,,,2.0,,,,,,,,2.0,2.0,21.0,8.0,,,,,,,,17.0,2.0,,,3.0,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,22.0,,,,,0.0,,1.0,,,1.0,,,,,,,2.0,,,4.0,,,5.0,2.0,1.0,5.0,5.0,,,,,,,,,1.0,,0.0,,,,,,,,4.0,,,0.0,,,,,1.0,2.0,,,1.0,,,,,,,,,,,,,,,1.0,,0.0,,,19.0,,,,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,10.0,,2.0,,,5.0,,,1.0,,3.0,,9.0,,,63.0,10.0,,,12.0,,,,,5.0,,2.0,4.0,,,1.0,,2.0,,,,,3.0,,,1.0,,,,,,,,,1.0,,1.0,,,16.0,2.0,,,,,,3.0,1.0,,0.0,,,,,,,,,,2.0,,,,2.0,,0.0,,7.0,,,,,,,,,1.0,,,,,3.0,,,,3.0,6.0,,,,,2.0,,,,,,12.0,,,,4.0,,2.0,2.0,29.0,,,,,2.0,,,,82.0,,,,,,,,,,0.0,,,12.0,,,,4.0,,,,,,,,,0.0,,3.0,8.0,,,,5.0,,,1.0,,9.0,,,,,0.0,,2.0,,,1.0,,,,,,,,,4.0,2.0,,14.0,,,,,,,,37.0,,,,654
